date,sp500_ret,nasdaq_ret,nifty_ret,gift_nifty_ret,target
2019-02-18,0.0,0.0,-0.778133902809619,-0.778133902809619,0
2019-02-19,0.14987433214488366,0.19217177565178378,-0.34395975233135756,-0.34395975233135756,1
2019-02-20,0.17771107537685182,0.030718249411965104,1.236290680397767,1.236290680397767,1
2019-02-21,-0.3526436790880272,-0.39203618033182286,0.5067269008080633,0.5067269008080633,1
2019-02-22,0.6411102394986878,0.9092857293405476,0.016689586186968697,0.016689586186968697,1
2019-02-25,0.12318625699112573,0.3576191124232464,0.8196078963680797,0.8196078963680797,0
2019-02-26,-0.07904570968998437,-0.06830609039801816,-0.4117591409631749,-0.4117591409631749,0
2019-02-27,-0.05440493877303387,0.06901250542818982,-0.2644081343287419,-0.2644081343287419,0
2019-02-28,-0.28255083152146643,-0.29095177782103576,-0.13094150466157473,-0.13094150466157473,1
2019-03-01,0.689532059343434,0.8339869113268561,0.6578642575862936,0.6578642575862936,0
2019-03-04,-0.3880558492514008,-0.23409419195813408,0.0,0.0,1
2019-03-05,-0.1131532823106185,-0.015967664641414192,1.1409784628572783,1.1409784628572783,1
2019-03-06,-0.6524098653592381,-0.9297333109483996,0.5965879573721855,0.5965879573721855,1
2019-03-07,-0.8125717558683521,-1.125244631125799,0.047047817900125466,0.047047817900125466,0
2019-03-08,-0.21316888487414865,-0.1794771418138552,-0.20618006804727917,-0.20618006804727917,1
2019-03-11,1.4666041867757107,2.0237187621750863,1.2020353532001593,1.2020353532001593,1
2019-03-12,0.29533182046204143,0.43621943073888225,1.1922438828049886,1.1922438828049886,1
2019-03-13,0.6949583813841809,0.6900298454391107,0.358369016565141,0.358369016565141,1
2019-03-14,-0.08680223820187738,-0.16353956865416963,0.013664659273393553,0.013664659273393553,1
2019-03-15,0.498490290027398,0.755081998430529,0.7369987382364052,0.7369987382364052,1
2019-03-18,0.37059469012648005,0.33751830372823477,0.30936423551506387,0.30936423551506387,1
2019-03-19,-0.01305615560248663,0.12275895287467975,0.6124495656707252,0.6124495656707252,0
2019-03-20,-0.29443536044478913,0.06499290394565982,-0.09842344657688962,-0.09842344657688962,0
2019-03-21,1.0852481049954399,1.4230840983513016,0.0,0.0,0
2019-03-22,-1.8974501239482744,-2.50403165777906,-0.5568018119008533,-0.5568018119008533,0
2019-03-25,-0.0839020658475631,-0.06712160625722552,-0.8959700017030503,-0.8959700017030503,1
2019-03-26,0.7182725862306283,0.7067718164836645,1.1361384503600025,1.1361384503600025,0
2019-03-27,-0.46443248906916645,-0.6258858664673128,-0.33266013813597617,-0.33266013813597617,1
2019-03-28,0.3589481529391092,0.33741668552276227,1.0917400749215211,1.0917400749215211,0
2019-03-29,0.6734280017363758,0.7843078580405782,0.0,0.0,1
2019-04-01,1.1568600124275408,1.288474720882915,0.8569610252809001,0.8569610252809001,1
2019-04-02,0.001745570720723677,0.2526505575039639,0.37748939051200914,0.37748939051200914,0
2019-04-03,0.2148376881724312,0.5970405714976534,-0.5912133221091298,-0.5912133221091298,0
2019-04-04,0.20846350796801527,-0.047748663798075075,-0.3946272059030087,-0.3946272059030087,1
2019-04-05,0.4636432770241061,0.5944179580154252,0.5858785593421345,0.5858785593421345,0
2019-04-08,0.10474599539205265,0.191340655931449,-0.5267483083991831,-0.5267483083991831,1
2019-04-09,-0.6067494393846573,-0.5607338596177014,0.5812417192683883,0.5812417192683883,0
