date,sp500_ret,nasdaq_ret,nifty_ret,gift_nifty_ret,target,sp500_mom_3d,sp500_mom_5d,sp500_mom_10d,nasdaq_mom_3d,nasdaq_mom_5d,nasdaq_mom_10d,nifty_mom_3d,nifty_mom_5d,nifty_mom_10d,gift_nifty_mom_3d,gift_nifty_mom_5d,gift_nifty_mom_10d,sp500_vol_5d,sp500_vol_10d,nasdaq_vol_5d,nasdaq_vol_10d,nifty_vol_5d,nifty_vol_10d,gift_nifty_vol_5d,gift_nifty_vol_10d,sp500_nasdaq_div,us_avg_ret,us_nifty_div,gift_nifty_basis,sp500_lag1,sp500_lag2,nasdaq_lag1,nasdaq_lag2,nifty_lag1,nifty_lag2,gift_nifty_lag1,gift_nifty_lag2,sp500_up_3d,sp500_up_5d,nasdaq_up_3d,nasdaq_up_5d
2019-08-27,-0.3203180635808267,-0.3411118557912429,0.4295591066795667,0.4295591066795667,0,-1.816652965521004,-1.0425805919806568,-1.8637028254789865,-2.0241461080577006,-1.4820662271478602,-2.259620490524905,3.358829687801591,0.8422910875006568,1.6782697091496712,3.358829687801591,0.8422910875006568,1.6782697091496712,1.4582738852717596,1.5344476561105365,1.683746079368912,1.682817473309111,1.4663191115586907,1.0274652218840024,1.4663191115586907,1.0274652218840024,0.020793792210416218,-0.3307149596860348,-0.7602740663656016,0.0,1.0982987735216332,-2.5946336754618105,1.315444273847488,-2.9984785261139457,2.110006678537624,0.8192639025843995,2.110006678537624,0.8192639025843995,0,0,0,0
2019-08-28,0.6545480165679685,0.3823927168710606,-0.5335266523260329,-0.5335266523260329,0,1.432528726508775,-1.2127124349706524,1.7201204822632423,1.3567251349273057,-2.0010934129456315,1.1468370888206956,2.0060391328911584,1.201020082696635,0.1969835236780737,2.0060391328911584,1.201020082696635,0.1969835236780737,1.4298468188291489,1.2060036499583964,1.6056228448029797,1.3689895981677527,1.4091041926792403,1.0091439863407377,1.4091041926792403,1.0091439863407377,0.2721552996969079,0.5184703667195145,1.0519970190455474,0.0,-0.3203180635808267,1.0982987735216332,-0.3411118557912429,1.315444273847488,0.4295591066795667,2.110006678537624,0.4295591066795667,2.110006678537624,1,0,1,0
2019-08-29,1.2687291793508804,1.4829074090991767,-0.8853786236410199,-0.8853786236410199,1,1.6029591323380221,0.10662423039784552,2.7424228588489132,1.5241882701789944,-0.15884598208746326,2.723902984786519,-0.9893461692874861,1.9399244118345367,-0.6883950999629462,-0.9893461692874861,1.9399244118345367,-0.6883950999629462,1.5872004330615892,1.255332799101873,1.8150631236955748,1.431661817070263,1.1857199503781362,1.0491123784315273,1.1857199503781362,1.0491123784315273,-0.21417822974829637,1.3758182942250285,2.2611969178660485,0.0,0.6545480165679685,-0.3203180635808267,0.3823927168710606,-0.3411118557912429,-0.5335266523260329,0.4295591066795667,-0.5335266523260329,0.4295591066795667,1,1,1,0
2019-08-30,0.0642787259121702,-0.1318166266297216,0.6845829640179435,0.6845829640179435,0,1.987555921831019,2.765536631771826,1.364089118980293,1.7334834993405157,2.707815917396761,0.9263667113157623,-0.7343223119491094,1.8052434732680807,-0.17063366214635778,-0.7343223119491094,1.8052434732680807,-0.17063366214635778,0.6748080980129146,1.1865804911551003,0.8280869103227241,1.3476647673317332,1.1749540672528018,1.0745041571153386,1.1749540672528018,1.0745041571153386,0.1960953525418918,-0.0337689503587757,-0.7183519143767192,0.0,1.2687291793508804,0.6545480165679685,1.4829074090991767,0.3823927168710606,-0.8853786236410199,-0.5335266523260329,-0.8853786236410199,-0.5335266523260329,1,1,1,1
2019-09-03,-0.689910050906084,-1.1141663301238225,-2.044311880570615,-2.044311880570615,1,0.6430978543569665,0.9773278073441092,-0.5364074811688553,0.23692445234563264,0.2782053134254503,-1.5406359451970222,-2.2451075401936915,-2.3490750858401586,-2.2701654602150345,-2.2451075401936915,-2.3490750858401586,-2.2701654602150345,0.7793882541343089,1.1469532615154603,0.9624004451101169,1.3167916830087751,1.0951371112738355,1.249655105382076,1.0951371112738355,1.249655105382076,0.42425627921773845,-0.9020381905149533,1.1422736900556618,0.0,0.0642787259121702,1.2687291793508804,-0.1318166266297216,1.4829074090991767,0.6845829640179435,-0.8853786236410199,0.6845829640179435,-0.8853786236410199,1,1,1,1
2019-09-04,1.0842079212828093,1.3045166027130906,0.4329545403159107,0.4329545403159107,1,0.45857659628889547,2.381853792207745,1.3392732002270862,0.058533645959546465,1.9238337719297838,0.44176754478192337,-0.9267743762367608,-2.3456796522038146,-1.5033885647031564,-0.9267743762367608,-2.3456796522038146,-1.5033885647031564,0.7998555789261349,1.1660951824872903,1.0683535344708555,1.377015130151602,1.0958350609735945,1.2657935857198779,1.0958350609735945,1.2657935857198779,-0.22030868143028126,1.19436226199795,0.7614077216820392,0.0,-0.689910050906084,0.0642787259121702,-1.1141663301238225,-0.1318166266297216,-2.044311880570615,0.6845829640179435,-2.044311880570615,0.6845829640179435,1,1,1,1
2019-09-05,1.300981364226672,1.754447821309757,0.0299686931614751,0.0299686931614751,1,1.6952792346033974,3.028287139866449,1.8155747048957942,1.944798093899025,3.29588887636848,1.2947954634228482,-1.5813886470932292,-1.7821843067163066,-0.5811642240196703,-1.5813886470932292,-1.7821843067163066,-0.5811642240196703,0.8837047145149591,1.206472891000137,1.2313641465441505,1.4599441260968098,1.1163413213254958,1.2390462787967715,1.1163413213254958,1.2390462787967715,-0.45346645708308486,1.5277145927682145,1.4977458996067394,0.0,1.0842079212828093,-0.689910050906084,1.3045166027130906,-1.1141663301238225,0.4329545403159107,-2.044311880570615,0.4329545403159107,-2.044311880570615,1,1,1,1
2019-09-06,0.0910605153729759,-0.169527435880834,0.9061643373168504,0.9061643373168504,1,2.4762498008824574,1.8506184758885444,1.9572427062863877,2.8894369881420134,1.6434540313884693,1.4846080493010057,1.3690875707942363,0.00935865424156368,1.9492830660761018,1.3690875707942363,0.00935865424156368,1.9492830660761018,0.8172363838546945,1.2042735791088908,1.175493968460622,1.4541048940233865,1.189257010233571,1.137920352753544,1.189257010233571,1.137920352753544,0.2605879512538099,-0.03923346025392905,-0.9453977975707795,0.0,1.300981364226672,1.0842079212828093,1.754447821309757,1.3045166027130906,0.0299686931614751,0.4329545403159107,0.0299686931614751,0.4329545403159107,1,1,1,1
2019-09-09,-0.0094010259658494,-0.1928884132996744,0.5193547382711383,0.5193547382711383,0,1.3826408536337986,1.7769387240105248,4.542475355782349,1.3920319721292485,1.5823822447185165,4.290198162115277,1.4554877687494638,-0.1558695715052415,1.6493739017628406,1.4554877687494638,-0.1558695715052415,1.6493739017628406,0.8247595643504667,0.718030470944925,1.1817757944567737,0.969303755440923,1.1676432361082574,1.1234978902898196,1.1676432361082574,1.1234978902898196,0.183487387333825,-0.1011447196327619,-0.6204994579039003,0.0,0.0910605153729759,1.300981364226672,-0.169527435880834,1.754447821309757,0.9061643373168504,0.0299686931614751,0.9061643373168504,0.0299686931614751,1,1,1,1
2019-09-10,0.0322304354821945,-0.0405540588865216,0.0,0.0,1,0.113889924889321,2.4990792103988033,3.47640701774291,-0.40296990806703,2.6559945159558174,2.934199829381267,1.4255190755879887,1.8884423090653737,-0.46063277677478354,1.4255190755879887,1.8884423090653737,-0.46063277677478354,0.6380437180140073,0.6903908780449062,0.9269006788605977,0.9253723628925782,0.3761542356553701,0.891872223856174,0.3761542356553701,0.891872223856174,0.0727844943687161,-0.004161811702163551,-0.004161811702163551,0.0,-0.0094010259658494,0.0910605153729759,-0.1928884132996744,-0.169527435880834,0.5193547382711383,0.9061643373168504,0.5193547382711383,0.9061643373168504,1,1,0,1
